  1   2.074   2.023   0.629   0.891  0.256E+05  0.897E+03
  1   2.124   2.012   0.618   0.889  0.295E+05  0.106E+04
  1   2.175   2.001   0.607   0.888  0.344E+05  0.126E+04
  1   2.223   1.990   0.597   0.886  0.405E+05  0.151E+04
  1   2.274   1.979   0.587   0.884  0.407E+05  0.116E+04
  1   2.324   1.967   0.577   0.882  0.359E+05  0.743E+03
  1   2.375   1.956   0.567   0.880  0.312E+05  0.642E+03
  1   2.423   1.946   0.558   0.878  0.285E+05  0.577E+03
  1   2.474   1.934   0.548   0.877  0.269E+05  0.559E+03
  1   2.525   1.923   0.539   0.875  0.266E+05  0.578E+03
  1   2.575   1.912   0.530   0.873  0.270E+05  0.618E+03
  1   2.623   1.901   0.522   0.871  0.283E+05  0.677E+03
  1   2.674   1.890   0.513   0.868  0.307E+05  0.774E+03
  1   2.725   1.879   0.505   0.866  0.343E+05  0.905E+03
  1   2.775   1.867   0.496   0.864  0.371E+05  0.980E+03
  1   2.824   1.857   0.489   0.862  0.402E+05  0.914E+03
  1   2.874   1.846   0.481   0.860  0.411E+05  0.824E+03
  1   2.925   1.834   0.473   0.858  0.392E+05  0.762E+03
  1   2.975   1.823   0.465   0.855  0.368E+05  0.714E+03
  1   3.050   1.807   0.454   0.852  0.338E+05  0.675E+03
  1   3.149   1.785   0.440   0.847  0.324E+05  0.670E+03
  1   3.250   1.762   0.426   0.842  0.324E+05  0.680E+03
  1   3.349   1.740   0.413   0.838  0.338E+05  0.710E+03
  1   3.450   1.718   0.401   0.832  0.339E+05  0.715E+03
  1   3.549   1.696   0.389   0.827  0.339E+05  0.714E+03
  1   3.648   1.674   0.377   0.822  0.355E+05  0.727E+03
  1   3.749   1.651   0.365   0.816  0.362E+05  0.729E+03
  1   3.848   1.630   0.354   0.811  0.358E+05  0.723E+03
  1   1.225   2.690   0.886   0.886  0.680E+03  0.402E+03
  1   1.274   2.676   0.872   0.885  0.330E+04  0.648E+03
  1   1.325   2.662   0.857   0.883  0.820E+04  0.101E+04
  1   1.374   2.649   0.843   0.882  0.187E+05  0.127E+04
  1   1.426   2.635   0.829   0.880  0.234E+05  0.119E+04
  1   1.474   2.622   0.815   0.879  0.252E+05  0.100E+04
  1   1.523   2.609   0.802   0.877  0.218E+05  0.759E+03
  1   1.575   2.595   0.789   0.876  0.186E+05  0.564E+03
  1   1.623   2.582   0.777   0.874  0.163E+05  0.479E+03
  1   1.675   2.568   0.764   0.872  0.145E+05  0.452E+03
  1   1.724   2.555   0.752   0.871  0.146E+05  0.354E+03
  1   1.775   2.541   0.740   0.869  0.141E+05  0.359E+03
  1   1.824   2.528   0.728   0.867  0.144E+05  0.377E+03
  1   1.875   2.514   0.716   0.865  0.150E+05  0.398E+03
  1   1.924   2.501   0.706   0.864  0.158E+05  0.421E+03
  1   1.976   2.487   0.694   0.862  0.165E+05  0.445E+03
  1   2.024   2.474   0.684   0.860  0.179E+05  0.496E+03
  1   2.073   2.461   0.674   0.858  0.193E+05  0.549E+03
  1   2.125   2.447   0.663   0.856  0.212E+05  0.648E+03
  1   2.173   2.434   0.653   0.854  0.248E+05  0.772E+03
  1   2.225   2.420   0.643   0.852  0.293E+05  0.848E+03
  1   2.274   2.407   0.633   0.850  0.295E+05  0.591E+03
  1   2.325   2.393   0.624   0.848  0.259E+05  0.535E+03
  1   2.374   2.380   0.614   0.846  0.231E+05  0.468E+03
  1   2.425   2.366   0.605   0.844  0.207E+05  0.420E+03
  1   2.474   2.353   0.596   0.842  0.196E+05  0.409E+03
  1   2.525   2.339   0.587   0.840  0.197E+05  0.428E+03
  1   2.574   2.326   0.579   0.838  0.202E+05  0.462E+03
  1   2.626   2.312   0.570   0.836  0.215E+05  0.510E+03
  1   2.674   2.299   0.562   0.834  0.235E+05  0.584E+03
  1   2.723   2.286   0.554   0.831  0.258E+05  0.674E+03
  1   2.775   2.272   0.545   0.829  0.287E+05  0.748E+03
  1   2.823   2.258   0.538   0.827  0.308E+05  0.703E+03
  1   2.875   2.245   0.530   0.824  0.307E+05  0.623E+03
  1   2.924   2.231   0.522   0.822  0.294E+05  0.575E+03
  1   2.975   2.218   0.514   0.820  0.276E+05  0.539E+03
  1   3.050   2.197   0.503   0.816  0.263E+05  0.528E+03
  1   3.150   2.170   0.489   0.811  0.257E+05  0.538E+03
  1   3.250   2.143   0.475   0.806  0.256E+05  0.545E+03
  1   3.350   2.116   0.461   0.801  0.262E+05  0.560E+03
  1   3.450   2.089   0.448   0.795  0.274E+05  0.581E+03
  1   3.551   2.062   0.436   0.790  0.277E+05  0.583E+03
  1   3.648   2.036   0.424   0.785  0.278E+05  0.581E+03
  1   3.749   2.009   0.412   0.779  0.289E+05  0.590E+03
  1   3.849   1.982   0.400   0.773  0.286E+05  0.585E+03
  1   1.224   3.160   0.902   0.852  0.261E+03  0.268E+03
  1   1.276   3.144   0.888   0.851  0.147E+04  0.442E+03
  1   1.325   3.128   0.876   0.849  0.487E+04  0.664E+03
  1   1.375   3.112   0.863   0.847  0.122E+05  0.818E+03
  1   1.424   3.097   0.851   0.846  0.157E+05  0.739E+03
  1   1.473   3.081   0.839   0.844  0.164E+05  0.591E+03
  1   1.526   3.065   0.826   0.842  0.143E+05  0.406E+03
  1   1.575   3.049   0.814   0.840  0.124E+05  0.268E+03
  1   1.625   3.033   0.803   0.839  0.114E+05  0.232E+03
  1   1.674   3.018   0.792   0.837  0.107E+05  0.234E+03
  1   1.723   3.002   0.781   0.835  0.103E+05  0.252E+03
  1   1.776   2.985   0.769   0.833  0.101E+05  0.259E+03
  1   1.825   2.970   0.759   0.831  0.103E+05  0.271E+03
  1   1.875   2.954   0.748   0.829  0.109E+05  0.286E+03
  1   1.924   2.938   0.738   0.827  0.116E+05  0.305E+03
  1   1.973   2.923   0.728   0.825  0.122E+05  0.324E+03
  1   2.026   2.906   0.717   0.823  0.124E+05  0.360E+03
  1   2.075   2.891   0.708   0.821  0.142E+05  0.406E+03
  1   2.124   2.875   0.698   0.819  0.162E+05  0.484E+03
  1   2.174   2.859   0.689   0.817  0.194E+05  0.580E+03
  1   2.223   2.844   0.679   0.815  0.219E+05  0.596E+03
  1   2.276   2.827   0.670   0.813  0.214E+05  0.408E+03
  1   2.325   2.811   0.661   0.811  0.186E+05  0.374E+03
  1   2.374   2.796   0.652   0.809  0.165E+05  0.324E+03
  1   2.424   2.780   0.643   0.807  0.148E+05  0.291E+03
  1   2.473   2.764   0.634   0.804  0.144E+05  0.295E+03
  1   2.526   2.748   0.625   0.802  0.142E+05  0.307E+03
  1   2.575   2.732   0.617   0.800  0.151E+05  0.339E+03
  1   2.624   2.716   0.609   0.798  0.163E+05  0.377E+03
  1   2.674   2.701   0.601   0.795  0.180E+05  0.431E+03
  1   2.723   2.685   0.593   0.793  0.194E+05  0.495E+03
  1   2.776   2.669   0.585   0.790  0.217E+05  0.551E+03
  1   2.825   2.653   0.577   0.788  0.235E+05  0.517E+03
  1   2.874   2.637   0.569   0.786  0.231E+05  0.450E+03
  1   2.924   2.622   0.562   0.783  0.226E+05  0.417E+03
  1   2.973   2.606   0.555   0.781  0.220E+05  0.400E+03
  1   3.050   2.582   0.543   0.777  0.204E+05  0.385E+03
  1   3.149   2.550   0.529   0.772  0.200E+05  0.395E+03
  1   3.251   2.518   0.515   0.767  0.201E+05  0.400E+03
  1   3.350   2.487   0.502   0.761  0.206E+05  0.413E+03
  1   3.449   2.455   0.489   0.756  0.212E+05  0.424E+03
  1   3.550   2.423   0.476   0.750  0.220E+05  0.434E+03
  1   3.649   2.392   0.463   0.745  0.225E+05  0.438E+03
  1   3.751   2.360   0.451   0.739  0.226E+05  0.435E+03
  1   3.850   2.328   0.440   0.733  0.225E+05  0.432E+03
  1   1.225   3.615   0.913   0.815  0.224E+03  0.208E+03
  1   1.275   3.597   0.901   0.813  0.131E+04  0.338E+03
  1   1.325   3.579   0.890   0.811  0.351E+04  0.508E+03
  1   1.375   3.561   0.878   0.809  0.852E+04  0.628E+03
  1   1.425   3.543   0.867   0.807  0.120E+05  0.610E+03
  1   1.475   3.524   0.856   0.806  0.125E+05  0.547E+03
  1   1.525   3.506   0.845   0.804  0.107E+05  0.401E+03
  1   1.575   3.488   0.834   0.802  0.941E+04  0.312E+03
