     1   5.6000   0.0656   0.333E-02  0.3114   0.226E+06   0.129E+05
     1   5.2000   0.4657   0.415E-03  0.2849   0.126E+06   0.467E+04
     1   5.4000   0.2395   0.895E-03  0.3080   0.159E+06   0.608E+04
     1   5.0000   0.6312   0.322E-03  0.2957   0.108E+06   0.399E+04
     1   5.0000   0.5313   0.417E-03  0.3219   0.120E+06   0.432E+04
     1   5.2000   0.3224   0.747E-03  0.3392   0.147E+06   0.522E+04
     1   4.8000   0.6890   0.319E-03  0.3244   0.105E+06   0.373E+04
     1   5.4000   0.0787   0.349E-02  0.3694   0.216E+06   0.108E+05
     1   5.2000   0.2796   0.918E-03  0.3554   0.156E+06   0.566E+04
     1   4.8000   0.5988   0.419E-03  0.3582   0.115E+06   0.404E+04
     1   4.6000   0.7661   0.318E-03  0.3563   0.983E+05   0.407E+04
     1   5.0000   0.3697   0.763E-03  0.3836   0.143E+06   0.492E+04
     1   5.0000   0.3210   0.944E-03  0.4020   0.152E+06   0.538E+04
     1   5.2000   0.0921   0.366E-02  0.4260   0.212E+06   0.959E+04
     1   4.6000   0.6657   0.421E-03  0.3932   0.108E+06   0.382E+04
     1   4.4000   0.8435   0.316E-03  0.3873   0.929E+05   0.337E+04
     1   4.8000   0.4144   0.779E-03  0.4251   0.139E+06   0.474E+04
     1   4.8000   0.3598   0.968E-03  0.4451   0.147E+06   0.519E+04
     1   4.4000   0.7225   0.420E-03  0.4248   0.105E+06   0.368E+04
     1   4.2000   0.9189   0.313E-03  0.4168   0.889E+05   0.312E+04
     1   5.0000   0.1055   0.385E-02  0.4799   0.210E+06   0.877E+04
     1   4.6000   0.4620   0.796E-03  0.4661   0.136E+06   0.449E+04
     1   4.0000   0.9826   0.309E-03  0.4440   0.869E+05   0.306E+04
     1   4.6000   0.4007   0.994E-03  0.4875   0.143E+06   0.500E+04
     1   4.8000   0.1186   0.406E-02  0.5305   0.210E+06   0.827E+04
     1   4.6000   0.3218   0.137E-02  0.5150   0.158E+06   0.567E+04
     1   4.4000   0.5067   0.811E-03  0.5042   0.133E+06   0.434E+04
     1   4.4000   0.4394   0.102E-02  0.5270   0.139E+06   0.483E+04
     1   4.0000   0.8824   0.422E-03  0.4921   0.964E+05   0.339E+04
     1   4.4000   0.3533   0.142E-02  0.5562   0.157E+06   0.549E+04
     1   4.2000   0.5547   0.827E-03  0.5415   0.130E+06   0.421E+04
     1   3.8000   0.9333   0.417E-03  0.5194   0.944E+05   0.320E+04
     1   4.6000   0.1319   0.429E-02  0.5787   0.209E+06   0.794E+04
     1   4.2000   0.4822   0.105E-02  0.5659   0.139E+06   0.468E+04
     1   3.6000   0.9984   0.412E-03  0.5473   0.921E+05   0.308E+04
     1   4.0000   0.6004   0.841E-03  0.5762   0.127E+06   0.412E+04
     1   4.2000   0.3873   0.147E-02  0.5964   0.156E+06   0.537E+04
     1   4.4000   0.1456   0.456E-02  0.6246   0.211E+06   0.777E+04
